count_floors_pre_eq,age,height,L1,L2,F1,F2,F3,F4,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,has_superstructure_other
2,25,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15,6,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2,10,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
1,0,3,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2,25,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,25,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,30,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,15,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,80,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,10,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,5,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,35,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,5,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,20,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,40,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,10,3,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,45,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,20,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,80,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,20,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,10,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,30,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,5,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,35,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,65,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,10,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,25,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,15,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,20,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,25,4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2,40,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,25,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,25,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15,4,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
2,50,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,20,10,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,15,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,5,9,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,10,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,80,9,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
2,50,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,20,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,10,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2,15,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,15,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,100,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,15,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,10,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,20,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,25,5,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
3,20,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,80,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,25,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,15,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,10,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,10,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2,5,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,10,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,20,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2,15,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,20,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,20,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,20,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,25,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,15,4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
4,30,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,5,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2,10,5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2,10,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,20,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,10,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,100,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,10,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,5,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,10,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,10,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,30,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,20,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,40,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,30,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,65,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,25,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,25,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,20,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2,45,4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2,5,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,30,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,25,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,15,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,15,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4,75,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,50,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,5,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,15,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,15,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,20,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,5,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,5,4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
4,50,7,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4,85,7,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
3,60,5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,10,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,45,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,20,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,30,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,25,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,20,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,25,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2,15,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,90,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2,20,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3,35,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,50,6,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
3,10,6,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2,20,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,40,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,20,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,10,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,70,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,20,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,35,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,30,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,10,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,25,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,15,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,20,4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2,20,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,30,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,25,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,5,7,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1
2,0,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,5,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,60,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,30,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,10,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2,30,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,10,6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,25,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,35,6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3,10,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15,5,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
2,30,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,20,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,25,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,40,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,30,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,10,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,50,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2,20,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,0,15,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,5,6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,15,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,40,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,30,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,20,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,30,11,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,45,6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,35,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,15,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,25,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,10,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,55,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,30,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,35,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,30,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,15,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,10,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,80,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,50,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,20,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,75,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,15,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,5,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,100,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,20,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,65,5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2,20,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,25,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,25,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,10,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,30,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,15,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,20,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,20,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,10,4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1,60,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,45,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,10,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,75,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,15,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,5,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,50,4,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2,5,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2,15,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3,30,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,25,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,25,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,20,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,60,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2,15,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,45,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,40,6,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
3,55,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,20,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,15,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,40,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,35,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,5,6,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2,10,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,10,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15,5,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
3,60,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,20,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,15,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,5,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,35,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,25,4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1,40,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,40,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,10,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,10,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,20,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,20,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,5,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,80,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,15,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2,10,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,25,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0,5,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,200,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,10,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,25,7,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2,5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,20,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,20,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,25,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,25,6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,10,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,15,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,15,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,30,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,50,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
2,5,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,5,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,30,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,60,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,25,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,30,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,15,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,20,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,5,6,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,20,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,15,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,25,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1,15,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,20,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,20,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,10,4,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2,40,7,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2,70,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,10,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,5,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,20,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,20,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,20,3,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
2,5,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,30,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,45,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,20,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
3,50,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,35,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,5,5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2,20,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,10,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,20,5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3,45,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,25,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,20,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,20,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
